2005.79726,2116,73,43,79,34,34,72,78,61,70,24
2005.819178,2124,71,41,78,35,33,71,78,61,65,23
2005.841096,2132,69,42,77,34,31,68,76,59,59,24
2005.863014,2140,67,41,72,33,30,62,76,57,53,22
2005.884932,2148,66,39,67,34,29,58,74,55,49,21
2005.906849,2156,64,38,63,34,29,55,73,52,45,21
2005.928767,2164,63,38,62,34,29,53,71,48,43,20
2005.950685,2172,61,36,61,34,29,51,71,45,42,20
2005.972603,2180,60,36,59,34,28,49,71,43,40,20
2005.994521,2188,58,36,60,34,28,47,71,42,38,20
2006.008219,2193,57,36,58,35,26,46,70,40,37,20
2006.030137,2201,56,36,58,34,24,45,70,39,36,20
2006.052055,2209,55,35,57,33,20,45,69,38,37,19
2006.073973,2217,53,35,56,32,17,46,69,36,39,19
2006.09589,2225,51,35,55,30,17,47,66,35,40,19
2006.117808,2233,50,35,55,30,19,49,65,35,38,19
2006.139726,2241,49,36,53,30,21,48,65,33,36,18
2006.161644,2249,47,35,53,29,21,48,66,32,33,19
2006.183562,2257,46,37,53,28,21,49,67,33,31,18
2006.205479,2265,44,39,52,27,20,52,67,36,31,17
2006.227397,2273,43,41,52,27,21,55,69,40,32,17
2006.249315,2281,41,42,51,26,21,58,72,42,35,17
2006.271233,2289,40,45,53,26,23,61,75,47,40,17
2006.293151,2297,40,50,59,26,27,66,78,51,45,17
2006.315068,2305,46,55,68,26,34,69,81,55,50,17
2006.336986,2313,54,60,75,26,39,72,82,58,54,17
2006.358904,2321,63,63,81,27,40,74,82,62,60,16
2006.380822,2329,68,64,81,28,38,78,81,64,60,17
2006.40274,2337,70,62,81,29,39,79,81,63,56,16
2006.424658,2345,75,60,81,29,39,79,82,63,52,17
2006.446575,2353,78,59,82,29,40,79,82,65,54,16
2006.468493,2361,79,59,82,30,41,75,82,67,61,17
2006.490411,2369,77,64,84,29,40,75,82,70,67,16
2006.512329,2377,77,71,86,31,37,76,83,73,70,17
2006.534247,2385,79,77,87,31,34,78,84,75,72,16
2006.556164,2393,82,81,87,31,32,78,84,72,74,17
2006.578082,2401,80,85,88,33,31,77,82,69,76,18
2006.6,2409,75,89,87,35,29,76,81,65,81,20
2006.621918,2417,76,91,86,37,28,77,80,63,81,22
2006.643836,2425,79,90,85,37,28,78,81,63,81,23
2006.665753,2433,82,90,85,36,28,76,82,60,76,26
2006.687671,2441,82,86,87,36,29,74,83,60,72,28
2006.709589,2449,80,82,86,36,30,74,84,56,70,30
2006.731507,2457,77,78,86,35,31,74,84,55,69,30
2006.753425,2465,71,70,84,35,32,75,82,51,63,28
2006.775342,2473,66,62,84,35,32,73,82,48,58,28
2006.79726,2481,64,52,82,36,34,71,81,45,53,27
2006.819178,2489,61,46,78,34,34,68,79,44,51,26
2006.841096,2497,59,39,72,32,32,64,79,43,51,24
2006.863014,2505,56,37,67,32,31,60,77,42,54,23
2006.884932,2513,52,38,64,32,30,58,76,42,55,23
2006.906849,2521,48,38,62,31,29,57,75,42,51,22
2006.928767,2529,47,37,60,32,27,57,73,40,45,22
2006.950685,2537,46,37,60,32,25,56,72,40,42,21
2006.972603,2545,44,36,59,32,23,55,71,40,40,21
2006.994521,2553,43,36,59,32,21,53,71,41,40,20
2007.008219,2558,42,37,60,32,21,52,71,40,40,20
2007.030137,2566,41,37,60,32,20,52,70,38,41,20
2007.052055,2574,39,38,59,31,20,53,69,35,39,19
2007.073973,2582,38,35,59,31,19,55,69,33,37,20
2007.09589,2590,37,34,57,31,19,55,69,32,33,19
2007.117808,2598,35,31,57,31,19,52,69,32,32,19
2007.139726,2606,33,31,56,31,18,52,69,32,31,18
2007.161644,2614,33,32,56,31,18,52,68,31,29,18
2007.183562,2622,30,32,55,31,18,52,67,34,27,18
2007.205479,2630,30,32,55,29,19,53,68,38,26,17
2007.227397,2638,28,35,57,28,21,58,70,45,29,19
2007.249315,2646,29,37,59,28,24,62,73,53,32,19
2007.271233,2654,30,42,63,27,27,68,78,56,33,20
2007.293151,2662,34,46,65,27,28,71,80,57,30,19
2007.315068,2670,37,49,69,28,31,70,83,57,27,20
2007.336986,2678,43,52,74,29,35,71,83,60,28,19
2007.358904,2686,54,56,79,30,42,71,85,63,26,19
2007.380822,2694,64,57,81,31,48,70,85,67,27,20
2007.40274,2702,71,56,82,32,52,70,84,69,29,19
2007.424658,2710,76,58,83,32,58,70,85,69,32,19
2007.446575,2718,78,63,83,33,63,70,84,70,33,19
2007.468493,2726,77,70,84,33,70,71,83,72,33,19
2007.490411,2734,76,76,85,34,71,71,81,72,37,19
2007.512329,2742,74,81,87,34,67,73,79,71,44,18
2007.534247,2750,74,83,87,34,64,74,77,71,54,19
2007.556164,2758,74,83,88,34,61,76,79,69,64,21
2007.578082,2766,74,84,87,34,56,77,82,67,71,21
2007.6,2774,75,83,85,35,52,78,84,66,76,23
2007.621918,2782,71,78,83,35,51,77,84,65,79,23
2007.643836,2790,68,72,81,33,50,74,82,62,79,24
2007.665753,2798,64,65,81,34,50,71,81,60,77,23
2007.687671,2806,66,60,82,33,49,70,81,59,74,22
2007.709589,2814,69,56,83,35,47,69,83,61,74,22
2007.731507,2822,73,51,83,37,44,71,83,62,75,22
2007.753425,2830,74,48,83,37,41,72,82,63,74,22
2007.775342,2838,74,47,82,36,38,74,82,65,71,21
2007.79726,2846,74,49,80,36,37,74,83,64,66,21
2007.819178,2854,74,49,79,34,34,73,82,61,60,20
2007.841096,2862,72,49,75,34,32,71,83,59,52,21
2007.863014,2870,71,45,71,34,29,67,80,56,44,19
2007.884932,2878,69,42,66,35,28,62,78,53,39,21
2007.906849,2886,67,40,63,36,27,60,76,52,37,21
2007.928767,2894,64,40,61,38,26,57,75,51,34,21
2007.950685,2902,63,41,61,39,26,56,75,50,32,22
2007.972603,2910,60,42,60,38,25,54,74,46,32,21
2007.994521,2918,58,40,59,36,25,54,75,43,34,21
2008.008219,2923,57,41,58,35,24,54,74,42,36,21
2008.030137,2931,54,40,58,35,24,54,74,38,39,20
2008.052055,2939,52,40,59,35,22,52,73,37,40,20
2008.073973,2947,50,39,59,33,22,51,71,33,42,19
2008.09589,2955,48,38,58,33,21,51,70,33,45,20
2008.117808,2963,45,37,59,33,22,51,70,32,51,19
2008.139726,2971,43,34,58,33,21,51,70,31,55,20
2008.161644,2979,41,32,57,32,21,51,70,32,57,19
2008.183562,2987,39,32,56,32,22,52,69,31,61,18
2008.205479,2995,37,35,55,30,21,53,70,33,62,18
2008.227397,3003,34,36,54,30,22,55,72,36,62,18
2008.249315,3011,33,37,56,29,22,58,75,40,59,17
2008.271233,3019,30,37,57,28,22,61,80,44,56,17
2008.293151,3027,28,40,60,28,23,64,83,48,54,17
2008.315068,3035,28,43,65,29,24,69,85,53,54,17
2008.336986,3043,31,47,72,28,27,74,86,59,53,17
2008.358904,3051,41,50,78,29,31,78,85,63,49,18
2008.380822,3059,52,54,81,30,34,77,85,67,41,17
2008.40274,3067,61,55,82,31,36,77,86,68,38,18
2008.424658,3075,68,55,82,32,41,76,86,68,38,17
2008.446575,3083,75,51,83,31,47,75,88,67,41,18
2008.468493,3091,78,47,84,32,53,75,90,66,46,17
2008.490411,3099,81,45,85,33,58,74,89,66,51,18
2008.512329,3107,81,51,84,34,58,74,89,67,56,17
2008.534247,3115,83,62,84,35,52,73,87,68,64,19
2008.556164,3123,83,74,83,34,47,74,84,68,73,22
2008.578082,3131,82,82,83,33,45,75,83,70,79,26
2008.6,3139,79,87,83,34,44,74,83,69,81,30
2008.621918,3147,77,89,83,35,43,75,84,69,80,32
2008.643836,3155,75,90,83,34,40,75,84,67,80,34
2008.665753,3163,75,88,81,36,36,74,85,66,82,34
2008.687671,3171,73,87,79,35,33,74,83,67,83,36
2008.709589,3179,73,84,80,34,34,75,82,68,82,35
2008.731507,3187,72,79,82,33,35,75,83,68,81,34
2008.753425,3195,72,68,82,33,34,74,84,66,75,31
2008.775342,3203,71,59,81,33,34,75,84,65,69,29
2008.79726,3211,69,52,80,34,31,74,85,62,62,26
2008.819178,3219,65,48,80,34,31,74,83,59,56,25
2008.841096,3227,63,42,75,34,30,73,81,55,48,24
2008.863014,3235,62,39,70,33,30,70,78,50,43,24
2008.884932,3243,61,36,64,33,30,65,77,47,39,22
2008.906849,3251,59,37,62,36,30,59,76,46,37,22
2008.928767,3259,59,38,62,36,29,55,74,43,36,21
2008.950685,3267,57,37,61,37,29,53,73,43,36,22
2008.972603,3275,56,36,60,36,29,51,72,41,37,21
2008.994521,3283,54,35,59,35,29,50,72,40,37,22
2009.008219,3288,54,34,58,36,29,50,71,38,37,21
2009.030137,3296,52,32,56,36,28,50,71,35,38,20
2009.052055,3304,51,30,58,35,28,51,70,33,40,20
2009.073973,3312,50,31,59,34,28,50,70,31,44,19
2009.09589,3320,48,33,58,32,27,49,69,29,45,19
2009.117808,3328,47,34,57,32,28,49,68,30,44,18
2009.139726,3336,46,34,55,30,27,49,67,32,41,19
2009.161644,3344,45,35,54,30,27,50,66,33,39,18
2009.183562,3352,43,34,53,31,26,52,66,37,37,19
2009.205479,3360,42,35,54,31,27,53,68,40,34,18
2009.227397,3368,41,36,55,31,26,55,72,44,32,18
2009.249315,3376,40,39,56,28,26,58,77,48,32,16
2009.271233,3384,38,40,59,27,26,62,80,51,33,17
2009.293151,3392,37,40,63,27,25,65,81,53,33,16
2009.315068,3400,37,42,67,26,26,66,82,55,32,17
2009.336986,3408,41,44,73,27,29,70,83,58,32,16
2009.358904,3416,50,49,77,26,33,73,83,62,31,17
2009.380822,3424,61,54,81,28,38,75,84,66,32,17
2009.40274,3432,66,56,83,28,45,79,82,68,34,17
2009.424658,3440,71,57,83,27,54,81,81,69,39,18
